Date,Is self serve campaign,Campaign ID,Campaign name,Campaign start date,Campaign end date,Store ID,Store name,Currency,Impressions,Clicks,Orders,Sales,Marketing fees | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Average order value,Average CPA,ROAS,New customers acquired,Existing customers acquired,Total customers acquired
2025-09-26,true,14f82d78-aadf-4f8b-87b0-febde4b61fd2,Sponsored Listing 08/26/2025,2025-08-26,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,337,47,22,480.98,66.0,0.0,0.0,21.86,3.0,7.29,3,16,21
2025-09-26,false,c9f08457-b7a0-486f-a8c7-209fd2d3a813,McDonald's Ad Campaign (AACM) 9/1-9/30/25,2025-09-01,2025-10-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-09-27,false,c9f08457-b7a0-486f-a8c7-209fd2d3a813,McDonald's Ad Campaign (AACM) 9/1-9/30/25,2025-09-01,2025-10-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-09-27,true,14f82d78-aadf-4f8b-87b0-febde4b61fd2,Sponsored Listing 08/26/2025,2025-08-26,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,365,42,19,457.72,57.0,0.0,0.0,24.09,3.0,8.03,1,18,19
2025-09-28,false,c9f08457-b7a0-486f-a8c7-209fd2d3a813,McDonald's Ad Campaign (AACM) 9/1-9/30/25,2025-09-01,2025-10-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-09-28,true,14f82d78-aadf-4f8b-87b0-febde4b61fd2,Sponsored Listing 08/26/2025,2025-08-26,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,424,46,17,331.88,51.0,0.0,0.0,19.52,3.0,6.51,0,16,17
2025-09-29,true,14f82d78-aadf-4f8b-87b0-febde4b61fd2,Sponsored Listing 08/26/2025,2025-08-26,2025-09-29,655822,McDonald's (493-S BND-N MICHIGAN),USD,58,10,5,77.99,15.0,0.0,0.0,15.6,3.0,5.2,0,5,5
2025-09-29,false,c9f08457-b7a0-486f-a8c7-209fd2d3a813,McDonald's Ad Campaign (AACM) 9/1-9/30/25,2025-09-01,2025-10-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-09-30,false,c9f08457-b7a0-486f-a8c7-209fd2d3a813,McDonald's Ad Campaign (AACM) 9/1-9/30/25,2025-09-01,2025-10-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-01,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,27,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-01,false,c9f08457-b7a0-486f-a8c7-209fd2d3a813,McDonald's Ad Campaign (AACM) 9/1-9/30/25,2025-09-01,2025-10-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-02,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,18,3,1,36.15,3.0,0.0,0.0,36.15,3.0,12.05,0,1,1
2025-10-03,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,31,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-04,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,41,5,1,2.34,3.0,0.0,0.0,2.34,3.0,0.78,1,0,1
2025-10-05,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,41,3,1,15.77,3.0,0.0,0.0,15.77,3.0,5.26,0,1,1
2025-10-06,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,34,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-07,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,41,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-08,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,28,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-09,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-10,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,30,3,2,62.84,6.0,0.0,0.0,31.42,3.0,10.47,0,1,2
2025-10-11,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,32,7,4,66.88,12.0,0.0,0.0,16.72,3.0,5.57,2,2,4
2025-10-12,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,34,3,2,30.96,6.0,0.0,0.0,15.48,3.0,5.16,1,0,2
2025-10-13,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,24,5,2,36.25,6.0,0.0,0.0,18.13,3.0,6.04,1,0,2
2025-10-14,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,22,1,1,13.98,3.0,0.0,0.0,13.98,3.0,4.66,0,1,1
2025-10-15,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,18,1,1,15.57,3.0,0.0,0.0,15.57,3.0,5.19,1,0,1
2025-10-16,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-17,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-18,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-19,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,45,7,3,91.71,9.0,0.0,0.0,30.57,3.0,10.19,0,2,3
2025-10-20,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,32,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-20,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,63,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-21,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,29,3,1,20.86,3.0,0.0,0.0,20.86,3.0,6.95,0,1,1
2025-10-21,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,66,9,6,95.44,18.0,-9.0,0.0,15.91,1.5,10.6,1,4,6
2025-10-22,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,20,4,1,22.76,3.0,0.0,0.0,22.76,3.0,7.59,0,1,1
2025-10-22,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,83,13,4,148.63,12.0,-6.0,0.0,37.16,1.5,24.77,0,3,4
2025-10-23,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,17,1,1,13.87,3.0,0.0,0.0,13.87,3.0,4.62,0,0,1
2025-10-23,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,43,4,2,57.9,6.0,-3.0,0.0,28.95,1.5,19.3,0,2,2
2025-10-24,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,61,7,5,143.12,26.34,0.0,0.0,28.62,5.27,5.43,0,4,4
2025-10-24,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,58,10,6,144.53,18.0,-9.0,0.0,24.09,1.5,16.06,0,6,6
2025-10-24,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-25,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,552,73,36,936.29,108.0,0.0,0.0,26.01,3.0,8.67,1,30,36
2025-10-25,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,112,13,2,27.0,6.0,-3.0,0.0,13.5,1.5,9.0,0,2,2
2025-10-25,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,15,1,1,14.66,3.0,0.0,0.0,14.66,3.0,4.89,1,0,1
2025-10-26,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,5,1,1,26.66,3.0,0.0,0.0,26.66,3.0,8.89,1,0,1
2025-10-26,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,54,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-26,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,687,78,32,796.0,96.23,0.0,0.0,24.88,3.01,8.27,2,28,32
2025-10-27,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,338,33,18,421.55,54.0,0.0,0.0,23.42,3.0,7.81,0,17,17
2025-10-27,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,11,2,1,41.15,3.0,0.0,0.0,41.15,3.0,13.72,0,1,1
2025-10-27,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,97,18,10,274.19,30.0,-15.0,0.0,27.42,1.5,18.28,0,6,9
2025-10-28,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,99,14,3,53.7,9.0,-4.5,0.0,17.9,1.5,11.93,0,3,3
2025-10-28,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,13,1,1,24.57,3.0,0.0,0.0,24.57,3.0,8.19,0,1,1
2025-10-28,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,268,34,21,445.87,63.0,0.0,0.0,21.23,3.0,7.08,0,19,19
2025-10-29,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,79,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-29,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-29,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,350,32,17,389.33,51.0,0.0,0.0,22.9,3.0,7.63,0,17,17
2025-10-30,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,63,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-30,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-30,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,284,28,19,437.02,57.0,0.0,0.0,23.0,3.0,7.67,0,18,19
2025-10-31,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,90,15,8,173.59,24.0,-12.0,0.0,21.7,1.5,14.47,4,2,8
2025-10-31,false,31d68937-5529-4445-8fed-c3a17bfddc54,McDonald's Ad Campaign (AACM) 10/1-10/31/25,2025-10-01,2025-10-31,655822,McDonald's (493-S BND-N MICHIGAN),USD,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-10-31,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,497,62,26,551.83,78.0,0.0,0.0,21.22,3.0,7.07,1,24,26
2025-11-01,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,527,70,31,643.96,93.0,0.0,0.0,20.77,3.0,6.92,3,25,31
2025-11-01,false,cbdef051-5f5f-4ac8-abae-92c76715b90c,McDonald's Ad Campaign (10/31/25),2025-10-31,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-01,false,14efb68f-ab1c-4a1c-bff6-b3ac0e14b36f,McDonald's'Ad Campaign (10/20-10/31/25),2025-10-20,2025-11-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-02,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,589,71,36,770.98,108.0,0.0,0.0,21.42,3.0,7.14,1,33,36
2025-11-02,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-03,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-03,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,355,37,17,349.0,51.0,0.0,0.0,20.53,3.0,6.84,1,15,17
2025-11-04,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,276,30,17,335.48,51.0,0.0,0.0,19.73,3.0,6.58,0,15,17
2025-11-04,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-05,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-05,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,315,33,13,241.22,39.0,0.0,0.0,18.56,3.0,6.19,0,12,13
2025-11-06,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,161,16,7,127.73,21.0,0.0,0.0,18.25,3.0,6.08,0,7,7
2025-11-06,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-07,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-07,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,410,75,28,680.84,84.0,0.0,0.0,24.32,3.0,8.11,2,25,28
2025-11-08,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,2,2,1,17.07,3.0,0.0,0.0,17.07,3.0,5.69,0,1,1
2025-11-08,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,521,75,27,578.68,81.0,0.0,0.0,21.43,3.0,7.14,0,23,26
2025-11-09,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,558,78,29,656.64,87.0,0.0,0.0,22.64,3.0,7.55,2,25,29
2025-11-09,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,7,1,1,13.98,3.0,0.0,0.0,13.98,3.0,4.66,0,1,1
2025-11-10,false,d4ae2414-1103-4924-9c92-2a543ff6f61f,McDonald's Ad Campaign (Low Freq Cx) 11/10/25,2025-11-10,2025-11-11,655822,McDonald's (493-S BND-N MICHIGAN),USD,44,9,4,157.42,12.0,-6.0,0.0,39.36,1.5,26.24,0,4,4
2025-11-10,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-10,false,eed8977f-b16e-4c24-b152-21040a3f13ea,McDonald's Ad Campaign (Lapsed Cx) 11/10/25,2025-11-10,2025-11-11,655822,McDonald's (493-S BND-N MICHIGAN),USD,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-10,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,316,35,16,309.13,48.0,0.0,0.0,19.32,3.0,6.44,1,14,16
2025-11-10,false,a737056c-2cca-4cb6-8ce7-4b2bdd164c3b,McDonald's Ad Campaign (New Cx) 11/10/25,2025-11-10,2025-11-11,655822,McDonald's (493-S BND-N MICHIGAN),USD,5,1,1,25.86,3.0,-1.5,0.0,25.86,1.5,17.24,1,0,1
2025-11-11,false,a737056c-2cca-4cb6-8ce7-4b2bdd164c3b,McDonald's Ad Campaign (New Cx) 11/10/25,2025-11-10,2025-11-11,655822,McDonald's (493-S BND-N MICHIGAN),USD,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-11,false,eed8977f-b16e-4c24-b152-21040a3f13ea,McDonald's Ad Campaign (Lapsed Cx) 11/10/25,2025-11-10,2025-11-11,655822,McDonald's (493-S BND-N MICHIGAN),USD,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-11,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-11,false,d4ae2414-1103-4924-9c92-2a543ff6f61f,McDonald's Ad Campaign (Low Freq Cx) 11/10/25,2025-11-10,2025-11-11,655822,McDonald's (493-S BND-N MICHIGAN),USD,38,5,1,23.46,3.0,-1.5,0.0,23.46,1.5,15.64,0,1,1
2025-11-11,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,325,43,15,291.71,45.0,0.0,0.0,19.45,3.0,6.48,1,14,15
2025-11-12,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-12,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,273,25,14,258.97,42.0,0.0,0.0,18.5,3.0,6.17,0,14,14
2025-11-13,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,136,16,8,129.87,24.0,0.0,0.0,16.23,3.0,5.41,0,8,8
2025-11-13,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-14,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-14,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,533,61,23,500.17,69.0,0.0,0.0,21.75,3.0,7.25,0,21,23
2025-11-15,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-15,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,403,45,23,488.72,69.0,0.0,0.0,21.25,3.0,7.08,2,17,23
2025-11-16,false,e0ab30b6-88f3-4f8f-abbe-abef98d29dc0,McDonald's's Ad Campaign (AACM) 11/1-11/30/25,2025-11-01,2025-12-01,655822,McDonald's (493-S BND-N MICHIGAN),USD,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-11-16,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655822,McDonald's (493-S BND-N MICHIGAN),USD,678,74,26,519.62,78.0,0.0,0.0,19.99,3.0,6.66,1,23,26
